flow_id,source,destination,source_tor,destination_tor,lane,tor_offset,bytes,start_ns,start_ms,start_superslice,completed,finish_ms,fct_ms,flow_goodput_gbps,total_data_hops,data_hops_per_nominal_packet,unfinished_marker,generated,delivered,queue_arrivals,queue_transmissions,dropped,overflow,timeout,shaping,tentative,shaping_checks,shaping_admitted,waste_hops,topology,path_hops_min,path_hops_max,path_hops_sum,last_credit_path_hops,mean_credit_path_hops,credit_drop_ratio,credit_delivery_ratio,waste_link_bytes
288,288,294,48,49,0,1,33554432,2617000,2.617,48,True,18.511857,15.894857,16.888195722679356,60248,2.5783369709419266,False,125822,23344,362418,259940,102478,3,0,837,101638,2202,1365,50656,0,1,5,390943,2,3.1071116338955034,0.8144680580502615,0.18553194194973852,3241984
289,289,403,48,67,1,19,33554432,3107500,3.1075,57,True,15.975907,12.868407,20.860037765358214,56658,2.424701502118372,False,101860,23339,286411,207890,78521,0,0,1201,77320,3155,1954,26079,0,1,4,305600,3,3.0001963479285294,0.7708717848026704,0.22912821519732968,1669056
290,290,512,48,85,2,37,33554432,3598000,3.598,66,True,18.737386,15.139386,17.73093413431694,56035,2.398039970899131,False,119847,23356,337277,240786,96491,45,0,1058,95388,2582,1524,41543,0,1,4,373808,3,3.1190434470616704,0.8051181923619282,0.19488180763807186,2658752
291,291,621,48,103,3,55,33554432,4088500,4.0885,75,True,18.930792,14.842292,18.085849274492105,51931,2.2224076689348227,False,117488,23351,325427,231290,94137,0,0,863,93274,2083,1220,38513,0,1,4,354077,2,3.0137290616914068,0.8012477870080349,0.19875221299196513,2464832
292,292,82,48,13,4,73,33554432,4579000,4.579,84,True,18.464339,13.885339,19.332294011691037,55204,2.362476997475072,False,109907,23339,316689,230121,86568,0,0,822,85746,1845,1023,41729,0,1,4,329397,2,2.9970520530994387,0.787647738542586,0.21235226145741398,2670656
293,293,191,48,31,5,91,33554432,5069500,5.0695,93,True,18.995682000000002,13.926182,19.275595852474137,55255,2.364659562631061,False,110221,23369,312617,225765,86852,10,0,977,85865,2564,1587,36935,0,1,5,331532,3,3.0078841600058066,0.7879805118806761,0.2120194881193239,2363840
294,294,300,49,50,0,1,33554432,2671500,2.6715,49,True,18.921022999999998,16.249523,16.51958989811578,56906,2.43531476013181,False,128629,23354,370510,265235,105275,0,0,843,104432,2013,1170,56388,0,1,5,408765,3,3.1778603580841023,0.8184390767245333,0.18156092327546666,3608832
295,295,409,49,68,1,19,33554432,3162000,3.162,58,True,14.730878,11.568878,23.20324027965374,54430,2.329353361578294,False,91573,23354,260588,192369,68219,0,0,959,67260,2345,1386,22986,0,1,5,272707,4,2.9780284581699847,0.7449684950804276,0.2550315049195724,1471104
296,296,518,49,86,2,37,33554432,3652500,3.6525,67,True,17.470044,13.817544,19.42714682146118,55340,2.368297171224376,False,109376,23352,312808,226784,86024,0,0,438,85586,1115,677,38830,0,1,5,341681,2,3.1239120099473374,0.7864979520187244,0.2135020479812756,2485120
297,297,627,49,104,3,55,33554432,4143000,4.143,76,True,19.21186,15.06886,17.813919301128287,58568,2.506440706979929,False,119299,23364,337330,241395,95935,0,0,1135,94800,2902,1767,40098,0,1,5,369784,4,3.099640399332769,0.8041559443079992,0.19584405569200078,2566272
298,298,88,49,14,4,73,33554432,4633500,4.6335,85,True,18.690758,14.057258,19.095861796091384,58823,2.517353532759875,False,111278,23358,314936,227016,87920,0,0,760,87160,2247,1487,33608,0,1,5,363679,1,3.2682021603551465,0.7900932798935998,0.20990672010640019,2150912
299,299,197,49,32,5,91,33554432,5124000,5.124,94,True,19.056319,13.932319,19.267105210553964,54595,2.3364146017888476,False,110299,23375,323466,236542,86924,5,0,924,85995,3118,2194,48218,0,1,5,333943,3,3.0276158442052967,0.7880760478336158,0.2119239521663841,3085952
300,300,306,50,51,0,1,33554432,2726000,2.726,50,True,15.292324,12.566324,21.36149410121846,56339,2.4110497710446355,False,99466,23363,282390,206287,76103,0,0,1037,75066,3541,2504,27165,0,1,5,294882,1,2.964651237608831,0.7651157179337663,0.23488428206623368,1738560
301,301,415,50,69,1,19,33554432,3216500,3.2165,59,True,18.208434,14.991934,17.90532535695528,55966,2.3950870886292637,False,118674,23357,329479,234162,95317,2,0,1185,94130,2905,1720,36299,0,1,4,360210,1,3.035289953991607,0.8031835111313346,0.19681648886866543,2323136
302,302,524,50,87,2,37,33554432,3707000,3.707,68,True,17.53842,13.83142,19.40765705907275,58611,2.508280908974194,False,109484,23338,316554,230408,86146,0,0,926,85220,1905,979,39076,0,1,4,338493,2,3.091712030981696,0.7868364327207629,0.21316356727923716,2500864
303,303,633,50,105,3,55,33554432,4197500,4.1975,77,True,19.342258,15.144758,17.72464479128686,59014,2.525527453246031,False,119891,23361,349745,253215,96530,0,0,464,96066,1041,577,50888,0,1,5,397219,3,3.3131677940796225,0.8051480094419098,0.19485199055809027,3256832
304,304,94,50,15,4,73,33554432,4688000,4.688,86,True,18.372479,13.684479,19.616052317373573,59726,2.5559977746394487,False,108344,23339,313886,228881,85005,16,0,716,84273,1992,1276,37559,0,1,5,334525,3,3.087619065199734,0.7845842870855793,0.21541571291442074,2403776
305,305,203,50,33,5,91,33554432,5178500,5.1785,95,True,17.158002,11.979502,22.40789775735252,54555,2.3347027859802285,False,94856,23350,274783,203277,71506,0,0,892,70614,1836,944,30488,0,1,5,287194,3,3.0276840684827526,0.7538373956312726,0.24616260436872733,1951232
306,306,312,51,52,0,1,33554432,2780500,2.7805,51,True,18.005567,15.225067,17.631151048465007,59034,2.5263833611503403,False,120517,23380,343380,246243,97137,20,0,1186,95931,2750,1564,43359,0,1,5,383247,1,3.180024394898645,0.8060024726802028,0.19399752731979722,2774976
307,307,421,51,70,1,19,33554432,3271000,3.271,60,True,18.238689,14.967689,17.93432880653787,54915,2.3501091282577993,False,118468,23353,326925,231810,95115,0,0,1009,94106,2379,1370,35145,0,1,5,363310,2,3.0667353209305466,0.8028750379849411,0.1971249620150589,2249280
308,308,530,51,88,2,37,33554432,3761500,3.7615,69,True,16.860455,13.098955,20.492890921451366,58175,2.4896221166602475,False,103673,23343,297626,217296,80330,0,0,626,79704,1253,627,32221,0,1,5,320041,3,3.087023622351046,0.7748401223076403,0.22515987769235962,2062144
309,309,639,51,106,3,55,33554432,4252000,4.252,78,True,16.244995,11.992995,22.382687227002094,54675,2.3398382334060854,False,94910,23351,270381,198822,71559,4,0,505,71050,1350,845,25996,0,1,4,284227,3,2.9947002423348437,0.7539669160257085,0.24603308397429144,1663744
310,310,100,51,16,4,73,33554432,4742500,4.7425,87,True,20.216352999999998,15.473853,17.347680374112382,62626,2.6801044207643256,False,122481,23367,349519,250405,99114,0,0,810,98304,1839,1029,41935,0,1,5,412251,4,3.3658363337987116,0.8092193891297426,0.19078061087025744,2683840
311,311,209,51,34,5,91,33554432,5233000,5.233,96,True,19.087627,13.854627,19.375148533410535,61085,2.6141567167372792,False,109670,23348,331594,245272,86322,0,0,626,85696,1628,1002,51229,0,1,4,345839,3,3.153451262879548,0.7871067748700648,0.21289322512993525,3278656
312,312,318,52,53,0,1,33554432,2835000,2.835,52,True,15.123087000000002,12.288087,21.84517866776171,56829,2.4320195147002184,False,97270,23329,284017,210076,73941,0,0,671,73270,1486,815,32765,0,1,5,298273,3,3.0664439189883828,0.7601624344607792,0.23983756553922073,2096960
313,313,427,52,71,1,19,33554432,3325500,3.3255,61,True,18.292341999999998,14.966842,17.935343741852822,56562,2.4205931441776865,False,118456,23335,331006,235885,95121,0,0,1199,93922,2739,1540,37672,0,1,5,352316,3,2.974235159046397,0.8030070237050044,0.1969929762949956,2411008
314,314,536,52,89,2,37,33554432,3816000,3.816,70,True,17.372906,13.556906,19.800643008072786,55830,2.389266914879959,False,107318,23344,305302,221328,83974,0,0,770,83204,2502,1732,34867,0,1,4,322836,3,3.0082185653851172,0.7824782422333625,0.21752175776663746,2231488
315,315,645,52,107,3,55,33554432,4306500,4.3065,79,True,16.974467,12.667967,21.190097511305485,53870,2.3053879402576283,False,100260,23364,287908,211012,76896,2,0,967,75927,2494,1527,33604,0,1,5,299089,1,2.9831338519848396,0.7669658886894075,0.23303411131059246,2150656
316,316,106,52,17,4,73,33554432,4797000,4.797,88,True,18.392746,13.595746,19.74407700761694,56221,2.4059999144092097,False,107646,23344,309254,224952,84302,0,0,699,83603,1774,1075,37813,0,1,5,327260,3,3.040150121695186,0.7831410363599205,0.21685896364007953,2420032
317,317,215,52,35,5,91,33554432,5287500,5.2875,97,True,18.757201000000002,13.469701,19.928835539853484,57281,2.451363033337613,False,106617,23363,308736,225482,83254,0,0,846,82408,1986,1140,38272,0,1,5,323254,2,3.03191798681261,0.7808698425204236,0.21913015747957643,2449408
318,318,324,53,54,0,1,33554432,2889500,2.8895,53,True,13.954158,11.064658,24.260619352175187,53869,2.3053451448624127,False,87573,23328,247027,182782,64245,1,0,769,63475,1749,980,18133,0,1,5,245917,4,2.8081372112409078,0.7336165256414648,0.26638347435853515,1160512
319,319,433,53,72,1,19,33554432,3380000,3.38,62,True,18.883915,15.503915,17.31404332389593,56768,2.429408995592074,False,122694,23388,349475,250169,99306,77,0,926,98303,2281,1355,47283,0,1,4,383180,3,3.123054102075081,0.8093794317570542,0.19062056824294588,3026112
320,320,542,53,90,2,37,33554432,3870500,3.8705,71,True,19.378332,15.507832,17.309670107336732,61023,2.6115034022339194,False,122759,23390,348259,248890,99369,17,0,930,98422,2107,1177,41548,0,1,5,385813,4,3.1428489968148976,0.8094640718806768,0.19053592811932324,2659072
321,321,3,53,0,3,55,33554432,4361000,4.361,80,True,18.542274,14.181274,18.928867462824567,58590,2.5073822056746695,False,112239,23349,314661,225771,88890,10,0,925,87955,2239,1314,31776,0,1,5,343347,1,3.0590703766070617,0.7919707053697912,0.20802929463020875,2033664
322,322,112,53,18,4,73,33554432,4851500,4.8515,89,True,17.993302999999997,13.141803,20.426075174007707,54543,2.334189241237643,False,104038,23330,296944,216236,80708,22,0,1033,79653,3465,2432,34395,0,1,5,320832,4,3.0837963051961785,0.7757550125915531,0.22424498740844692,2201280
323,323,221,53,36,5,91,33554432,5342000,5.342,98,True,17.267239,11.925239,22.50985963467902,52935,2.2653742457311594,False,94402,23346,267275,196219,71056,17,0,882,70157,2656,1774,25580,0,1,4,276844,2,2.932607360013559,0.7526959174593758,0.24730408254062414,1637120
324,324,330,54,55,0,1,33554432,2944000,2.944,54,True,19.555011999999998,16.611012,16.160090426760274,67517,2.8894166987632133,False,131486,23366,384148,276028,108120,0,0,435,107685,1183,748,53706,0,1,5,431979,3,3.285361179136942,0.8222928676817304,0.17770713231826962,3437184
325,325,439,54,73,1,19,33554432,3434500,3.4345,63,True,18.682578,15.248078,17.60454373331511,58366,2.497796037146403,False,120717,23363,337892,240538,97354,31,0,714,96609,1397,683,38025,0,1,5,382458,3,3.168219886180074,0.8064647067107367,0.1935352932892633,2433600
326,326,548,54,91,2,37,33554432,3925000,3.925,72,True,17.418883,13.493883,19.89312164630448,54651,2.338811143920914,False,106835,23345,308128,224638,83490,121,0,816,82553,1928,1112,39912,0,1,5,329459,1,3.083811485000234,0.7814854682454252,0.2185145317545748,2554368
327,327,9,54,1,3,55,33554432,4415500,4.4155,81,True,16.266757,11.851257,22.65037843665022,50844,2.1758890743356014,False,93797,23363,258493,188059,70434,1,0,1029,69404,2456,1427,20060,0,1,5,262042,1,2.7937140846722177,0.7509195390044457,0.24908046099555423,1283840
328,328,118,54,19,4,73,33554432,4906000,4.906,90,True,19.319384,14.413384,18.624041099578005,59926,2.564556853682544,False,114092,23352,335908,245168,90740,0,0,590,90150,1329,739,47821,0,1,5,365785,4,3.206053009851699,0.7953230726080707,0.20467692739192933,3060544
329,329,227,54,37,5,91,33554432,5396500,5.3965,99,True,19.324407,13.927907,19.27320853018332,57816,2.474258569777892,False,110243,23359,328196,241312,86884,0,0,979,85905,2169,1190,49962,0,1,5,350121,3,3.175902324864164,0.7881135310178424,0.2118864689821576,3197568
330,330,336,55,56,0,1,33554432,2998500,2.9985,55,True,15.002876,12.004376,22.361466851754727,55969,2.39521547481491,False,95017,23344,275286,203613,71673,1,0,984,70688,2726,1742,29331,0,1,4,287981,2,3.030836587137039,0.754317648420809,0.2456823515791911,1877184
331,331,445,55,74,1,19,33554432,3489000,3.489,64,True,17.53367,14.04467,19.112977093801423,55422,2.371806393632045,False,111149,23358,311723,223932,87791,0,0,959,86832,2622,1663,34105,0,1,5,346034,2,3.11324438366517,0.7898496612655085,0.21015033873449154,2182720
332,332,554,55,92,2,37,33554432,3979500,3.9795,73,True,17.202455,13.222955,20.300716140983614,56585,2.4215774382676423,False,104657,23335,293535,212213,81322,0,0,862,80460,1743,881,27694,0,1,4,322629,3,3.082727385650267,0.7770335476843403,0.22296645231565973,1772416
333,333,15,55,2,3,55,33554432,4470000,4.47,82,True,18.659135,14.189135,18.91838057781535,58231,2.492018658792314,False,112312,23356,315703,226747,88956,0,0,832,88124,2206,1374,32913,0,1,5,342376,2,3.0484364983260916,0.7920435928484935,0.2079564071515065,2106432
334,334,124,55,20,4,73,33554432,4960500,4.9605,91,True,19.630816,14.670316,18.297864613141257,57914,2.4784525185090085,False,116128,23359,333119,240350,92769,0,0,984,91785,2408,1424,42976,0,1,4,366524,3,3.156206944061725,0.7988512675668228,0.20114873243317719,2750464
335,335,233,55,38,5,91,33554432,5451000,5.451,100,True,16.424751999999998,10.973752,24.461593081381828,56609,2.4226045277528137,False,86849,23341,260682,197174,63508,0,0,973,62535,2871,1898,30401,0,1,4,261592,4,3.0120323780354408,0.7312461859088764,0.2687538140911237,1945664
336,336,342,56,57,0,1,33554432,3053000,3.053,56,True,18.320413,15.267413,17.582248937655645,56955,2.4374117344973683,False,120848,23376,349547,252075,97472,0,0,786,96686,1923,1137,50831,0,1,5,381539,3,3.1571809214881505,0.8065669270488548,0.19343307295114523,3253184
337,337,451,56,75,1,19,33554432,3543500,3.5435,65,True,16.772615000000002,13.229115,20.29126332335912,53620,2.2946890914537597,False,104734,23338,296763,215367,81396,2,0,839,80555,2470,1631,33735,0,1,5,317772,2,3.0340863520919665,0.7771688276968319,0.222831172303168,2159040
338,338,560,56,93,2,37,33554432,4034000,4.034,74,True,19.3792,15.3452,17.493122018611682,52338,2.239825394787521,False,121481,23329,334398,236246,98152,0,0,865,97287,2395,1530,39215,0,1,5,363150,3,2.9893563602538666,0.8079617388727456,0.19203826112725447,2509760
339,339,21,56,3,3,55,33554432,4524500,4.5245,83,True,17.988201,13.463701,19.93771667983417,56981,2.4385244147729703,False,106561,23347,300971,217757,83214,0,0,809,82405,1976,1167,30944,0,1,5,317502,2,2.9795328497292632,0.7809048338510337,0.21909516614896632,1980416
340,340,130,56,21,4,73,33554432,5015000,5.015,92,True,18.341625999999998,13.326626,20.14279203153146,54984,2.353062010527667,False,105490,23366,298101,215977,82124,0,0,716,81408,1949,1233,32221,0,1,5,324188,1,3.0731633330173476,0.7785003317850033,0.22149966821499667,2062144
341,341,239,56,39,5,91,33554432,5505500,5.5055,101,True,18.720838,13.215338,20.312416980935335,58520,2.504386528009586,False,104590,23359,306227,224996,81231,0,0,634,80597,1530,896,38595,0,1,5,327085,3,3.1273066258724542,0.7766612486853428,0.22333875131465725,2470080
342,342,348,57,58,0,1,33554432,3107500,3.1075,57,True,17.190088,14.082588,19.061514545479852,57829,2.474814909915693,False,111469,23346,319453,231330,88123,10,0,1057,87056,2727,1670,38771,0,1,5,329049,2,2.9519328243726957,0.7905606042935704,0.20943939570642958,2481344
343,343,457,57,76,1,19,33554432,3598000,3.598,66,True,17.2574,13.6594,19.65206787999473,57905,2.4780673599520693,False,108129,23363,312715,227949,84766,5,0,737,84024,1721,984,38608,0,1,5,335165,3,3.0996772373738777,0.7839340047535813,0.21606599524641862,2470912
344,344,566,57,94,2,37,33554432,4088500,4.0885,75,True,16.905146000000002,12.816646,20.944282614968067,55493,2.374844866692344,False,101463,23342,287798,209677,78121,5,0,699,77417,1722,1023,29498,0,1,5,312128,3,3.0762741097740065,0.7699456944896169,0.23005430551038308,1887872
345,345,27,57,4,3,55,33554432,4579000,4.579,84,True,18.021325,13.442325,19.96942165882762,54806,2.3454444301793127,False,106385,23367,293631,210613,83018,0,0,1241,81777,2529,1288,26058,0,1,5,319162,3,3.000065798749824,0.7803543732669079,0.21964562673309207,1667712
346,346,136,57,22,4,73,33554432,5069500,5.0695,93,True,20.231489,15.161989,17.704501434475386,64561,2.7629135105062694,False,119999,23356,349941,253298,96643,63,0,670,95910,2011,1341,45418,0,1,4,400098,3,3.3341777848148735,0.805365044708706,0.1946349552912941,2906752
347,347,245,57,40,5,91,33554432,5560000,5.56,102,True,18.354226,12.794226,20.980984390927595,56854,2.4330893995806053,False,101272,23355,299779,221862,77917,2,0,918,76997,2790,1872,40476,0,1,5,319099,1,3.1509104194644126,0.7693834426100008,0.2306165573899992,2590464
348,348,354,58,59,0,1,33554432,3162000,3.162,58,True,19.248791,16.086791,16.686700038559582,59150,2.5313476269953354,False,127316,23364,360673,256721,103952,25,0,769,103158,1997,1228,46903,0,1,5,409110,3,3.2133431776053283,0.8164881083288824,0.18351189167111753,3001792
349,349,463,58,77,1,19,33554432,3652500,3.6525,67,True,18.643389,14.990889,17.906573519422363,58519,2.5043437326143705,False,118670,23355,341083,245768,95315,0,0,566,94749,1109,543,45319,0,1,5,374913,1,3.159290469368838,0.8031937305131879,0.19680626948681218,2900416
350,350,572,58,95,2,37,33554432,4143000,4.143,76,True,18.328879999999998,14.18588,18.922721466697872,50396,2.1567167372790688,False,112280,23339,303577,214636,88941,0,0,910,88031,1918,1008,28696,0,1,4,333092,4,2.9666191663697896,0.7921357320983257,0.2078642679016744,1836544
351,351,33,58,5,3,55,33554432,4633500,4.6335,85,True,18.927979999999998,14.29448,18.778959150665152,55505,2.3753584114349295,False,113123,23362,325397,235636,89761,0,0,936,88825,2124,1188,43704,0,1,5,361346,3,3.194275257905112,0.7934814317159199,0.20651856828408016,2797056
352,352,142,58,23,4,73,33554432,5124000,5.124,94,True,19.043568999999998,13.919569,19.284753428787916,60339,2.5822313519065347,False,110199,23360,327950,241111,86839,0,0,811,86028,1638,827,47262,0,1,5,355007,2,3.221508362144847,0.7880198549896097,0.21198014501039028,3024768
353,353,251,58,41,5,91,33554432,5614500,5.6145,103,True,16.799602,11.185102,23.99937488276817,55046,2.3557153250310265,False,88535,23333,255481,190279,65202,0,0,511,64691,1012,501,23505,0,1,4,260946,4,2.947376743660699,0.7364545095160107,0.2635454904839894,1504320
354,354,360,59,60,0,1,33554432,3216500,3.2165,59,True,14.812087,11.595587,23.14979448647145,55112,2.358539821115248,False,91810,23377,263446,195013,68433,0,0,915,67518,2171,1256,24737,0,1,5,275529,2,3.00107831390916,0.7453763206622372,0.25462367933776275,1583168
355,355,469,59,78,1,19,33554432,3707000,3.707,68,True,16.99232,13.28532,20.20541891350754,58330,2.496255402918646,False,105169,23350,303626,221807,81819,0,0,1125,80694,2563,1438,35035,0,1,5,317759,2,3.0214131540663125,0.7779763998897014,0.22202360011029867,2242240
356,356,578,59,96,2,37,33554432,4197500,4.1975,77,True,14.984059,10.786559,24.886106496056804,53031,2.269482603671845,False,85372,23367,237833,175828,62005,0,0,1008,60997,2239,1231,14100,0,1,5,253183,1,2.965644473597901,0.726291992690812,0.27370800730918804,902400
357,357,39,59,6,3,55,33554432,4688000,4.688,86,True,19.627043,14.939043,17.968718344274127,55116,2.35871100269611,False,118250,23366,334958,240074,94884,5,0,693,94186,1838,1145,43309,0,1,5,377681,4,3.193919661733615,0.8024016913319238,0.19759830866807612,2771776
358,358,148,59,24,4,73,33554432,5178500,5.1785,95,True,18.693140999999997,13.514641,19.862566530624083,56554,2.420250781015963,False,106965,23352,306505,222892,83613,0,0,614,82999,1817,1203,36094,0,1,4,326082,2,3.048492497545926,0.7816855980928341,0.2183144019071659,2310016
359,359,257,59,42,5,91,33554432,5669000,5.669,104,True,20.124240999999998,14.455241,18.57011280545236,58748,2.5141438781187144,False,114406,23365,339063,248022,91041,0,0,594,90447,1449,855,51515,0,1,5,361850,4,3.1628585913326224,0.7957712008111463,0.20422879918885373,3296960
360,360,366,60,61,0,1,33554432,3271000,3.271,60,True,12.719344,9.448344,28.410847022504683,53052,2.27038130697137,False,74791,23348,222110,170667,51443,0,0,797,50646,1942,1145,19536,0,1,5,210124,3,2.809482424355872,0.6878234012113758,0.3121765987886243,1250304
361,361,475,60,79,1,19,33554432,3761500,3.7615,69,True,17.628009,13.866509,19.358546264239976,56286,2.4087816150982153,False,109762,23340,312492,226070,86422,0,0,596,85826,1465,869,36809,0,1,5,355152,3,3.2356553269801935,0.7873581020753995,0.2126418979246005,2355776
362,362,584,60,97,2,37,33554432,4252000,4.252,78,True,18.247484,13.995484,19.1801481106334,59295,2.5375529593015793,False,110787,23364,311433,224010,87423,6,0,1057,86360,2698,1641,30617,0,1,5,342676,3,3.093106591928656,0.7891088304584473,0.2108911695415527,1959488
363,363,45,60,7,3,55,33554432,4742500,4.7425,87,True,19.610163,14.867663,18.054986583970862,58552,2.5057559806564815,False,117702,23357,335431,241086,94345,0,0,801,93544,2346,1545,41508,0,1,4,365622,3,3.1063363409287863,0.8015581723335202,0.19844182766647975,2656512
364,364,154,60,25,4,73,33554432,5233000,5.233,96,True,20.097478,14.864478,18.058855211733636,59830,2.5604484957418583,False,117651,23365,346428,252142,94286,0,0,920,93366,1820,900,51308,0,1,5,374830,4,3.1859482707329305,0.8014041529608759,0.1985958470391242,3283712
365,365,263,60,43,5,91,33554432,5723500,5.7235,105,True,19.446120999999998,13.722621,19.56152953579349,61405,2.627851243206231,False,108628,23356,332371,247099,85272,0,0,593,84679,1882,1289,53746,0,1,5,345722,3,3.1826232647199615,0.7849909783849468,0.2150090216150532,3439744
366,366,372,61,62,0,1,33554432,3325500,3.3255,61,True,16.036868,12.711368,21.117747200773355,55296,2.366414173834895,False,100611,23350,290856,213595,77261,0,0,828,76433,2279,1451,34369,0,1,4,301504,4,2.9967299798232796,0.7679180208923477,0.23208197910765224,2199616
367,367,481,61,80,1,19,33554432,3816000,3.816,70,True,19.189367999999998,15.373368,17.461070079113437,58995,2.524714340736937,False,121672,23383,354972,256683,98289,0,0,722,97567,1686,964,52573,0,1,5,400434,4,3.2910940890262346,0.8078193832599119,0.1921806167400881,3364672
368,368,590,61,98,2,37,33554432,4306500,4.3065,79,True,17.658202,13.351702,20.10496159965224,54408,2.328411862883554,False,105688,23350,301742,219404,82338,0,0,685,81653,1582,897,36058,0,1,5,331294,1,3.1346415865566573,0.7790666868518659,0.22093331314813414,2307712
369,369,51,61,8,3,55,33554432,4797000,4.797,88,True,17.728531,12.931531,20.75821153736553,57576,2.463987674926178,False,102327,23342,297090,218105,78985,19,0,793,78173,2175,1382,34928,0,1,4,312291,4,3.051892462399953,0.7718881624595659,0.2281118375404341,2235392
370,370,160,61,26,4,73,33554432,5287500,5.2875,97,True,18.003676,12.716176,21.10976255754875,57961,2.4804639020841357,False,100664,23346,290013,212695,77318,0,0,1000,76318,2327,1327,30863,0,1,5,315894,1,3.1381029961058573,0.7680799491377255,0.2319200508622745,1975232
371,371,269,61,44,5,91,33554432,5778000,5.778,106,True,17.505826,11.727826,22.888765232362758,53206,2.276971797834553,False,92818,23349,267024,197555,69469,0,0,1110,68359,2789,1679,28258,0,1,5,267722,4,2.8843758753690016,0.7484431898985111,0.25155681010148895,1808512
372,372,378,62,63,0,1,33554432,3380000,3.38,62,True,16.593392,13.213392,20.31540848860005,57799,2.473531048059229,False,104575,23372,299195,217992,81203,29,0,899,80275,2004,1105,32320,0,1,5,325574,2,3.113306239540999,0.7765049007889074,0.2234950992110925,2068480
373,373,487,62,81,1,19,33554432,3870500,3.8705,71,True,19.464008,15.593508,17.21456493304778,60083,2.571275730731373,False,123440,23365,360946,260871,100075,14,0,701,99360,2171,1470,53970,0,1,5,393229,3,3.185588139987038,0.8107177576150356,0.18928224238496436,3454080
374,374,596,62,99,2,37,33554432,4361000,4.361,80,True,19.705953,15.344953,17.493403596609255,63375,2.7121581717807164,False,121457,23341,351974,253858,98116,0,0,498,97618,1190,692,45835,0,1,4,395345,1,3.2550202952485243,0.8078249915607993,0.1921750084392007,2933440
375,375,57,62,9,3,55,33554432,4851500,4.8515,89,True,17.958271,13.106771,20.480670334440116,56669,2.4251722514657423,False,103733,23336,294009,213612,80397,8,0,1062,79327,2733,1671,29920,0,1,5,314458,4,3.0314171960706813,0.7750378375251848,0.22496216247481515,1914880
376,376,166,62,27,4,73,33554432,5342000,5.342,98,True,18.059253,12.717253,21.10797481185599,56014,2.3971412675996064,False,100644,23349,295171,217876,77295,9,0,928,76358,2056,1128,37885,0,1,5,314460,3,3.124478359365685,0.7680040538929296,0.23199594610707047,2424640
377,377,275,62,45,5,91,33554432,5832500,5.8325,107,True,18.546317000000002,12.713817,21.113679393057176,57329,2.4534172123079556,False,100609,23372,298682,221445,77237,20,0,1015,76202,3275,2260,40123,0,1,4,301834,3,3.000069576280452,0.767694739039251,0.23230526096074905,2567872
378,378,384,63,64,0,1,33554432,3434500,3.4345,63,True,18.797978,15.363478,17.472310371388563,60152,2.574228613001241,False,121617,23362,340099,241844,98255,0,0,643,97612,1230,587,36772,0,1,5,381667,3,3.1382701431543287,0.8079051448399484,0.19209485516005165,2353408
379,379,493,63,82,1,19,33554432,3925000,3.925,72,True,17.766037,13.841037,19.39417227191864,53143,2.2742756879359782,False,109571,23340,311500,225269,86231,15,0,695,85521,1927,1232,39258,0,1,5,330880,3,3.0197771308101595,0.7869874328061257,0.2130125671938743,2512512
380,380,602,63,100,2,37,33554432,4415500,4.4155,81,True,17.745267,13.329767,20.138045623753214,53487,2.2889973038901013,False,105507,23338,301911,219742,82169,3,0,742,81424,1935,1193,37530,0,1,5,336615,4,3.190451818362763,0.778801406541746,0.22119859345825396,2401920
381,381,63,63,10,3,55,33554432,4906000,4.906,90,True,18.73407,13.82807,19.412358774579534,56392,2.4133179269910556,False,109437,23343,310850,224756,86094,8,0,783,85303,2130,1347,35732,0,1,5,340575,1,3.11206447545163,0.7866991967981578,0.21330080320184217,2286848
382,382,172,63,28,4,73,33554432,5396500,5.3965,99,True,19.10416,13.70766,19.582879645395348,57686,2.46869516839988,False,108485,23361,312096,226972,85124,0,0,800,84324,1997,1197,37461,0,1,5,343557,3,3.166861778126008,0.7846614739364889,0.2153385260635111,2397504
383,383,281,63,46,5,91,33554432,1000,0.001,0,True,11.626838999999999,11.625839,23.089555601105435,60217,2.577010313690247,False,92057,23334,270559,201836,68723,0,0,865,67858,2158,1293,26337,0,1,5,272582,2,2.961013285247184,0.7465266085142901,0.25347339148570996,1685568
384,384,390,64,65,0,1,33554432,3489000,3.489,64,True,14.271947999999998,10.782948,24.89444037011029,53661,2.296443702657594,False,85305,23355,247688,185738,61950,3,0,1080,60867,3009,1929,23525,0,1,5,247306,2,2.89907977258074,0.7262176894672059,0.2737823105327941,1505600
385,385,499,64,83,1,19,33554432,3979500,3.9795,73,True,16.808878999999997,12.829379,20.923495673485053,57136,2.445157701031369,False,101587,23354,297433,219200,78233,0,0,1051,77182,3155,2104,37178,0,1,5,316931,1,3.1197987931526674,0.7701083800092532,0.22989161999074684,2379392
386,386,608,64,101,2,37,33554432,4470000,4.47,82,True,17.828924,13.358924,20.094092608057355,55353,2.3688535113621776,False,105741,23367,302391,220017,82374,0,0,925,81449,2396,1471,35559,0,1,5,320667,3,3.032570147813998,0.7790166538996227,0.22098334610037734,2275776
387,387,69,64,11,3,55,33554432,4960500,4.9605,91,True,20.483018,15.522518,17.293293265950794,65982,2.8237257671074594,False,122848,23364,354063,254579,99484,0,0,882,98602,2183,1301,42401,0,1,5,396483,4,3.2274273899452983,0.8098137535816619,0.19018624641833812,2713664
